ip1_int,ip2_int,src_port,dst_port,protocol,forward_packets,forward_bytes,total_packets,total_bytes,backward_packets,backward_bytes,forward_packets_per_sec,backward_packets_per_sec,forward_bytes_per_sec,backward_bytes_per_sec,forward_avg_packet_length_per_flow,back_avg_packet_length_per_flow,label
168298634,3438079652,41005,1639,6,27,1404,100.0,62652.0,46,62560,54.0,92.0,2808.0,125120.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,26,1352,98.0,62652.0,46,62560,52.0,92.0,2704.0,125120.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,26,1352,97.0,61290.0,45,61200,52.0,90.0,2704.0,122400.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,26,1352,96.0,59928.0,44,59840,52.0,88.0,2704.0,119680.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,25,1300,94.0,59928.0,44,59840,50.0,88.0,2600.0,119680.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,25,1300,93.0,58566.0,43,58480,50.0,86.0,2600.0,116960.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,25,1300,92.0,57204.0,42,57120,50.0,84.0,2600.0,114240.0,52.0,1360.0,4
3438079652,168298634,1401,39486,6,26,1364,96.0,59928.0,44,59840,52.0,88.0,2728.0,119680.0,52.462,1360.0,4
168298634,3438079652,39486,1401,6,26,1364,95.0,58566.0,43,58480,52.0,86.0,2728.0,116960.0,52.462,1360.0,4
3438079652,168298634,1401,39486,6,25,1312,93.0,58566.0,43,58480,50.0,86.0,2624.0,116960.0,52.48,1360.0,4
168298634,3438079652,39486,1401,6,25,1312,92.0,57204.0,42,57120,50.0,84.0,2624.0,114240.0,52.48,1360.0,4
3438079652,168298634,1401,39486,6,24,1260,90.0,57204.0,42,57120,48.0,84.0,2520.0,114240.0,52.5,1360.0,4
168298634,3438079652,39486,1401,6,24,1260,89.0,55842.0,41,55760,48.0,82.0,2520.0,111520.0,52.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1676,123.0,80358.0,59,80240,64.0,118.0,3352.0,160480.0,52.375,1360.0,4
3438079652,168298634,1639,41005,6,32,1676,122.0,78996.0,58,78880,64.0,116.0,3352.0,157760.0,52.375,1360.0,4
168298634,3438079652,41005,1639,6,32,1676,121.0,77634.0,57,77520,64.0,114.0,3352.0,155040.0,52.375,1360.0,4
3438079652,168298634,1639,41005,6,31,1624,119.0,77634.0,57,77520,62.0,114.0,3248.0,155040.0,52.387,1360.0,4
3438079652,168298634,1639,41005,6,31,1624,118.0,76272.0,56,76160,62.0,112.0,3248.0,152320.0,52.387,1360.0,4
168298634,3438079652,41005,1639,6,31,1624,117.0,74910.0,55,74800,62.0,110.0,3248.0,149600.0,52.387,1360.0,4
3438079652,168298634,1639,41005,6,30,1572,115.0,74910.0,55,74800,60.0,110.0,3144.0,149600.0,52.4,1360.0,4
3438079652,168298634,1639,41005,6,30,1572,114.0,73548.0,54,73440,60.0,108.0,3144.0,146880.0,52.4,1360.0,4
168298634,3438079652,41005,1639,6,30,1572,113.0,72186.0,53,72080,60.0,106.0,3144.0,144160.0,52.4,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,111.0,72186.0,53,72080,58.0,106.0,3040.0,144160.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,110.0,70824.0,52,70720,58.0,104.0,3040.0,141440.0,52.414,1360.0,4
168298634,3438079652,41005,1639,6,29,1520,109.0,69462.0,51,69360,58.0,102.0,3040.0,138720.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,28,1468,107.0,69462.0,51,69360,56.0,102.0,2936.0,138720.0,52.429,1360.0,4
3438079652,168298634,1639,41005,6,28,1468,106.0,68100.0,50,68000,56.0,100.0,2936.0,136000.0,52.429,1360.0,4
168298634,3438079652,41005,1639,6,28,1468,105.0,66738.0,49,66640,56.0,98.0,2936.0,133280.0,52.429,1360.0,4
3438079652,168298634,1639,41005,6,27,1416,103.0,66738.0,49,66640,54.0,98.0,2832.0,133280.0,52.444,1360.0,4
3438079652,168298634,1639,41005,6,27,1416,102.0,65376.0,48,65280,54.0,96.0,2832.0,130560.0,52.444,1360.0,4
168298634,3438079652,41005,1639,6,27,1416,101.0,64014.0,47,63920,54.0,94.0,2832.0,127840.0,52.444,1360.0,4
3438079652,168298634,1639,41005,6,26,1364,99.0,64014.0,47,63920,52.0,94.0,2728.0,127840.0,52.462,1360.0,4
3438079652,168298634,1639,41005,6,26,1364,98.0,62652.0,46,62560,52.0,92.0,2728.0,125120.0,52.462,1360.0,4
168298634,3438079652,41005,1639,6,26,1364,97.0,61290.0,45,61200,52.0,90.0,2728.0,122400.0,52.462,1360.0,4
3438079652,168298634,1639,41005,6,25,1312,95.0,61290.0,45,61200,50.0,90.0,2624.0,122400.0,52.48,1360.0,4
3438079652,168298634,1639,41005,6,25,1312,94.0,59928.0,44,59840,50.0,88.0,2624.0,119680.0,52.48,1360.0,4
168298634,3438079652,41005,1639,6,25,1312,93.0,58566.0,43,58480,50.0,86.0,2624.0,116960.0,52.48,1360.0,4
3438079652,168298634,1639,41005,6,24,1260,91.0,58566.0,43,58480,48.0,86.0,2520.0,116960.0,52.5,1360.0,4
3438079652,168298634,1639,41005,6,24,1260,90.0,57204.0,42,57120,48.0,84.0,2520.0,114240.0,52.5,1360.0,4
168298634,3438079652,41005,1639,6,24,1260,89.0,55842.0,41,55760,48.0,82.0,2520.0,111520.0,52.5,1360.0,4
3438079652,168298634,1401,39486,6,26,1400,96.0,59928.0,44,59840,52.0,88.0,2800.0,119680.0,53.846,1360.0,4
168298634,3438079652,39486,1401,6,26,1400,95.0,58566.0,43,58480,52.0,86.0,2800.0,116960.0,53.846,1360.0,4
3438079652,168298634,1401,39486,6,25,1348,93.0,58566.0,43,58480,50.0,86.0,2696.0,116960.0,53.92,1360.0,4
168298634,3438079652,39486,1401,6,25,1348,92.0,57204.0,42,57120,50.0,84.0,2696.0,114240.0,53.92,1360.0,4
3438079652,168298634,1401,39486,6,24,1296,90.0,57204.0,42,57120,48.0,84.0,2592.0,114240.0,54.0,1360.0,4
168298634,3438079652,39486,1401,6,24,1296,89.0,55842.0,41,55760,48.0,82.0,2592.0,111520.0,54.0,1360.0,4
3438079652,168298634,1639,41005,6,33,1764,127.0,83082.0,61,82960,66.0,122.0,3528.0,165920.0,53.455,1360.0,4
3438079652,168298634,1639,41005,6,33,1764,126.0,81720.0,60,81600,66.0,120.0,3528.0,163200.0,53.455,1360.0,4
168298634,3438079652,41005,1639,6,33,1764,125.0,80358.0,59,80240,66.0,118.0,3528.0,160480.0,53.455,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,123.0,80358.0,59,80240,64.0,118.0,3424.0,160480.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,122.0,78996.0,58,78880,64.0,116.0,3424.0,157760.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,121.0,77634.0,57,77520,64.0,114.0,3424.0,155040.0,53.5,1360.0,4
168298634,3438079652,41005,1639,6,32,1712,120.0,76272.0,56,76160,64.0,112.0,3424.0,152320.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,31,1660,118.0,76272.0,56,76160,62.0,112.0,3320.0,152320.0,53.548,1360.0,4
3438079652,168298634,1639,41005,6,31,1660,117.0,74910.0,55,74800,62.0,110.0,3320.0,149600.0,53.548,1360.0,4
168298634,3438079652,41005,1639,6,31,1660,116.0,73548.0,54,73440,62.0,108.0,3320.0,146880.0,53.548,1360.0,4
3438079652,168298634,1639,41005,6,30,1608,114.0,73548.0,54,73440,60.0,108.0,3216.0,146880.0,53.6,1360.0,4
3438079652,168298634,1639,41005,6,30,1608,113.0,72186.0,53,72080,60.0,106.0,3216.0,144160.0,53.6,1360.0,4
168298634,3438079652,41005,1639,6,30,1608,112.0,70824.0,52,70720,60.0,104.0,3216.0,141440.0,53.6,1360.0,4
3438079652,168298634,1639,41005,6,29,1556,110.0,70824.0,52,70720,58.0,104.0,3112.0,141440.0,53.655,1360.0,4
3438079652,168298634,1639,41005,6,29,1556,109.0,69462.0,51,69360,58.0,102.0,3112.0,138720.0,53.655,1360.0,4
3438079652,168298634,1639,41005,6,29,1556,108.0,68100.0,50,68000,58.0,100.0,3112.0,136000.0,53.655,1360.0,4
168298634,3438079652,41005,1639,6,29,1556,107.0,66738.0,49,66640,58.0,98.0,3112.0,133280.0,53.655,1360.0,4
3438079652,168298634,1639,41005,6,28,1504,105.0,66738.0,49,66640,56.0,98.0,3008.0,133280.0,53.714,1360.0,4
168298634,3438079652,41005,1639,6,28,1504,104.0,65376.0,48,65280,56.0,96.0,3008.0,130560.0,53.714,1360.0,4
3438079652,168298634,1639,41005,6,27,1452,102.0,65376.0,48,65280,54.0,96.0,2904.0,130560.0,53.778,1360.0,4
3438079652,168298634,1639,41005,6,27,1452,101.0,64014.0,47,63920,54.0,94.0,2904.0,127840.0,53.778,1360.0,4
168298634,3438079652,41005,1639,6,27,1452,100.0,62652.0,46,62560,54.0,92.0,2904.0,125120.0,53.778,1360.0,4
3438079652,168298634,1639,41005,6,26,1400,98.0,62652.0,46,62560,52.0,92.0,2800.0,125120.0,53.846,1360.0,4
3438079652,168298634,1639,41005,6,26,1400,97.0,61290.0,45,61200,52.0,90.0,2800.0,122400.0,53.846,1360.0,4
168298634,3438079652,41005,1639,6,26,1400,96.0,59928.0,44,59840,52.0,88.0,2800.0,119680.0,53.846,1360.0,4
3438079652,168298634,1639,41005,6,25,1348,94.0,59928.0,44,59840,50.0,88.0,2696.0,119680.0,53.92,1360.0,4
168298634,3438079652,41005,1639,6,26,1412,96.0,59928.0,44,59840,52.0,88.0,2824.0,119680.0,54.308,1360.0,4
3438079652,168298634,1401,39486,6,25,1360,94.0,59928.0,44,59840,50.0,88.0,2720.0,119680.0,54.4,1360.0,4
168298634,3438079652,39486,1401,6,25,1360,93.0,58566.0,43,58480,50.0,86.0,2720.0,116960.0,54.4,1360.0,4
3438079652,168298634,1401,39486,6,24,1308,91.0,58566.0,43,58480,48.0,86.0,2616.0,116960.0,54.5,1360.0,4
168298634,3438079652,39486,1401,6,24,1308,90.0,57204.0,42,57120,48.0,84.0,2616.0,114240.0,54.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,126.0,84444.0,62,84320,64.0,124.0,3424.0,168640.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,125.0,83082.0,61,82960,64.0,122.0,3424.0,165920.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,32,1712,124.0,81720.0,60,81600,64.0,120.0,3424.0,163200.0,53.5,1360.0,4
168298634,3438079652,41005,1639,6,32,1712,123.0,80358.0,59,80240,64.0,118.0,3424.0,160480.0,53.5,1360.0,4
3438079652,168298634,1639,41005,6,31,1660,121.0,80358.0,59,80240,62.0,118.0,3320.0,160480.0,53.548,1360.0,4
168298634,3438079652,41005,1639,6,31,1660,120.0,78996.0,58,78880,62.0,116.0,3320.0,157760.0,53.548,1360.0,4
3438079652,168298634,1639,41005,6,30,1608,118.0,78996.0,58,78880,60.0,116.0,3216.0,157760.0,53.6,1360.0,4
3438079652,168298634,1639,41005,6,30,1608,117.0,77634.0,57,77520,60.0,114.0,3216.0,155040.0,53.6,1360.0,4
168298634,3438079652,41005,1639,6,30,1608,116.0,76272.0,56,76160,60.0,112.0,3216.0,152320.0,53.6,1360.0,4
3438079652,168298634,1639,41005,6,29,1556,114.0,76272.0,56,76160,58.0,112.0,3112.0,152320.0,53.655,1360.0,4
3438079652,168298634,1639,41005,6,29,1556,113.0,74910.0,55,74800,58.0,110.0,3112.0,149600.0,53.655,1360.0,4
168298634,3438079652,41005,1639,6,29,1556,112.0,73548.0,54,73440,58.0,108.0,3112.0,146880.0,53.655,1360.0,4
3438079652,168298634,1639,41005,6,28,1504,110.0,73548.0,54,73440,56.0,108.0,3008.0,146880.0,53.714,1360.0,4
3438079652,168298634,1639,41005,6,28,1504,109.0,72186.0,53,72080,56.0,106.0,3008.0,144160.0,53.714,1360.0,4
168298634,3438079652,41005,1639,6,28,1504,108.0,70824.0,52,70720,56.0,104.0,3008.0,141440.0,53.714,1360.0,4
3438079652,168298634,1639,41005,6,27,1452,106.0,70824.0,52,70720,54.0,104.0,2904.0,141440.0,53.778,1360.0,4
3438079652,168298634,1639,41005,6,27,1452,105.0,69462.0,51,69360,54.0,102.0,2904.0,138720.0,53.778,1360.0,4
3438079652,168298634,1639,41005,6,27,1452,104.0,68100.0,50,68000,54.0,100.0,2904.0,136000.0,53.778,1360.0,4
168298634,3438079652,41005,1639,6,27,1452,103.0,66738.0,49,66640,54.0,98.0,2904.0,133280.0,53.778,1360.0,4
3438079652,168298634,1639,41005,6,26,1400,101.0,66738.0,49,66640,52.0,98.0,2800.0,133280.0,53.846,1360.0,4
3438079652,168298634,1639,41005,6,26,1400,100.0,65376.0,48,65280,52.0,96.0,2800.0,130560.0,53.846,1360.0,4
168298634,3438079652,41005,1639,6,26,1400,99.0,64014.0,47,63920,52.0,94.0,2800.0,127840.0,53.846,1360.0,4
3438079652,168298634,1639,41005,6,25,1348,97.0,64014.0,47,63920,50.0,94.0,2696.0,127840.0,53.92,1360.0,4
3438079652,168298634,1639,41005,6,25,1348,96.0,62652.0,46,62560,50.0,92.0,2696.0,125120.0,53.92,1360.0,4
168298634,3438079652,41005,1639,6,25,1348,95.0,61290.0,45,61200,50.0,90.0,2696.0,122400.0,53.92,1360.0,4
3438079652,168298634,1639,41005,6,24,1296,93.0,61290.0,45,61200,48.0,90.0,2592.0,122400.0,54.0,1360.0,4
168298634,3438079652,41005,1639,6,24,1296,92.0,59928.0,44,59840,48.0,88.0,2592.0,119680.0,54.0,1360.0,4
3438079652,168298634,1401,39486,6,24,1308,93.0,61290.0,45,61200,48.0,90.0,2616.0,122400.0,54.5,1360.0,4
168298634,3438079652,39486,1401,6,24,1308,92.0,59928.0,44,59840,48.0,88.0,2616.0,119680.0,54.5,1360.0,4
3438079652,168298634,1401,39486,6,23,1244,90.0,59928.0,44,59840,46.0,88.0,2488.0,119680.0,54.087,1360.0,4
168298634,3438079652,39486,1401,6,23,1244,89.0,58566.0,43,58480,46.0,86.0,2488.0,116960.0,54.087,1360.0,4
3438079652,168298634,1401,39486,6,22,1180,87.0,58566.0,43,58480,44.0,86.0,2360.0,116960.0,53.636,1360.0,4
168298634,3438079652,39486,1401,6,22,1180,86.0,57204.0,42,57120,44.0,84.0,2360.0,114240.0,53.636,1360.0,4
3438079652,168298634,1639,41005,6,32,1688,128.0,87168.0,64,87040,64.0,128.0,3376.0,174080.0,52.75,1360.0,4
3438079652,168298634,1639,41005,6,32,1688,127.0,85806.0,63,85680,64.0,126.0,3376.0,171360.0,52.75,1360.0,4
168298634,3438079652,41005,1639,6,32,1688,126.0,84444.0,62,84320,64.0,124.0,3376.0,168640.0,52.75,1360.0,4
3438079652,168298634,1639,41005,6,31,1636,124.0,84444.0,62,84320,62.0,124.0,3272.0,168640.0,52.774,1360.0,4
3438079652,168298634,1639,41005,6,31,1636,123.0,83082.0,61,82960,62.0,122.0,3272.0,165920.0,52.774,1360.0,4
168298634,3438079652,41005,1639,6,31,1636,122.0,81720.0,60,81600,62.0,120.0,3272.0,163200.0,52.774,1360.0,4
3438079652,168298634,1639,41005,6,30,1584,120.0,81720.0,60,81600,60.0,120.0,3168.0,163200.0,52.8,1360.0,4
3438079652,168298634,1639,41005,6,30,1584,119.0,80358.0,59,80240,60.0,118.0,3168.0,160480.0,52.8,1360.0,4
168298634,3438079652,41005,1639,6,30,1584,118.0,78996.0,58,78880,60.0,116.0,3168.0,157760.0,52.8,1360.0,4
3438079652,168298634,1639,41005,6,29,1532,116.0,78996.0,58,78880,58.0,116.0,3064.0,157760.0,52.828,1360.0,4
3438079652,168298634,1639,41005,6,29,1532,115.0,77634.0,57,77520,58.0,114.0,3064.0,155040.0,52.828,1360.0,4
168298634,3438079652,41005,1639,6,29,1532,114.0,76272.0,56,76160,58.0,112.0,3064.0,152320.0,52.828,1360.0,4
3438079652,168298634,1639,41005,6,28,1480,112.0,76272.0,56,76160,56.0,112.0,2960.0,152320.0,52.857,1360.0,4
3438079652,168298634,1639,41005,6,28,1480,111.0,74910.0,55,74800,56.0,110.0,2960.0,149600.0,52.857,1360.0,4
168298634,3438079652,41005,1639,6,28,1480,110.0,73548.0,54,73440,56.0,108.0,2960.0,146880.0,52.857,1360.0,4
3438079652,168298634,1639,41005,6,27,1428,108.0,73548.0,54,73440,54.0,108.0,2856.0,146880.0,52.889,1360.0,4
3438079652,168298634,1639,41005,6,27,1428,107.0,72186.0,53,72080,54.0,106.0,2856.0,144160.0,52.889,1360.0,4
168298634,3438079652,41005,1639,6,27,1428,106.0,70824.0,52,70720,54.0,104.0,2856.0,141440.0,52.889,1360.0,4
3438079652,168298634,1639,41005,6,26,1376,104.0,70824.0,52,70720,52.0,104.0,2752.0,141440.0,52.923,1360.0,4
3438079652,168298634,1639,41005,6,26,1376,103.0,69462.0,51,69360,52.0,102.0,2752.0,138720.0,52.923,1360.0,4
168298634,3438079652,41005,1639,6,26,1376,102.0,68100.0,50,68000,52.0,100.0,2752.0,136000.0,52.923,1360.0,4
3438079652,168298634,1639,41005,6,25,1324,100.0,68100.0,50,68000,50.0,100.0,2648.0,136000.0,52.96,1360.0,4
3438079652,168298634,1639,41005,6,25,1324,99.0,66738.0,49,66640,50.0,98.0,2648.0,133280.0,52.96,1360.0,4
168298634,3438079652,41005,1639,6,25,1324,98.0,65376.0,48,65280,50.0,96.0,2648.0,130560.0,52.96,1360.0,4
3438079652,168298634,1639,41005,6,24,1272,96.0,65376.0,48,65280,48.0,96.0,2544.0,130560.0,53.0,1360.0,4
3438079652,168298634,1639,41005,6,24,1272,95.0,64014.0,47,63920,48.0,94.0,2544.0,127840.0,53.0,1360.0,4
168298634,3438079652,41005,1639,6,24,1272,94.0,62652.0,46,62560,48.0,92.0,2544.0,125120.0,53.0,1360.0,4
3438079652,168298634,1639,41005,6,23,1220,92.0,62652.0,46,62560,46.0,92.0,2440.0,125120.0,53.043,1360.0,4
3438079652,168298634,1639,41005,6,23,1220,91.0,61290.0,45,61200,46.0,90.0,2440.0,122400.0,53.043,1360.0,4
168298634,3438079652,41005,1639,6,23,1220,90.0,59928.0,44,59840,46.0,88.0,2440.0,119680.0,53.043,1360.0,4
3438079652,168298634,1401,39486,6,24,1272,94.0,62652.0,46,62560,48.0,92.0,2544.0,125120.0,53.0,1360.0,4
168298634,3438079652,39486,1401,6,24,1272,93.0,61290.0,45,61200,48.0,90.0,2544.0,122400.0,53.0,1360.0,4
3438079652,168298634,1639,41005,6,33,1728,133.0,91254.0,67,91120,66.0,134.0,3456.0,182240.0,52.364,1360.0,4
3438079652,168298634,1639,41005,6,33,1728,132.0,89892.0,66,89760,66.0,132.0,3456.0,179520.0,52.364,1360.0,4
168298634,3438079652,41005,1639,6,33,1728,131.0,88530.0,65,88400,66.0,130.0,3456.0,176800.0,52.364,1360.0,4
3438079652,168298634,1639,41005,6,32,1676,129.0,88530.0,65,88400,64.0,130.0,3352.0,176800.0,52.375,1360.0,4
3438079652,168298634,1639,41005,6,32,1676,128.0,87168.0,64,87040,64.0,128.0,3352.0,174080.0,52.375,1360.0,4
168298634,3438079652,41005,1639,6,32,1676,127.0,85806.0,63,85680,64.0,126.0,3352.0,171360.0,52.375,1360.0,4
3438079652,168298634,1639,41005,6,31,1624,125.0,85806.0,63,85680,62.0,126.0,3248.0,171360.0,52.387,1360.0,4
3438079652,168298634,1639,41005,6,31,1624,124.0,84444.0,62,84320,62.0,124.0,3248.0,168640.0,52.387,1360.0,4
168298634,3438079652,41005,1639,6,31,1624,123.0,83082.0,61,82960,62.0,122.0,3248.0,165920.0,52.387,1360.0,4
3438079652,168298634,1639,41005,6,30,1572,121.0,83082.0,61,82960,60.0,122.0,3144.0,165920.0,52.4,1360.0,4
3438079652,168298634,1639,41005,6,30,1572,120.0,81720.0,60,81600,60.0,120.0,3144.0,163200.0,52.4,1360.0,4
168298634,3438079652,41005,1639,6,30,1572,119.0,80358.0,59,80240,60.0,118.0,3144.0,160480.0,52.4,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,117.0,80358.0,59,80240,58.0,118.0,3040.0,160480.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,116.0,78996.0,58,78880,58.0,116.0,3040.0,157760.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,115.0,77634.0,57,77520,58.0,114.0,3040.0,155040.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,29,1520,114.0,76272.0,56,76160,58.0,112.0,3040.0,152320.0,52.414,1360.0,4
168298634,3438079652,41005,1639,6,29,1520,113.0,74910.0,55,74800,58.0,110.0,3040.0,149600.0,52.414,1360.0,4
3438079652,168298634,1639,41005,6,28,1468,111.0,74910.0,55,74800,56.0,110.0,2936.0,149600.0,52.429,1360.0,4
3438079652,168298634,1639,41005,6,28,1468,110.0,73548.0,54,73440,56.0,108.0,2936.0,146880.0,52.429,1360.0,4
168298634,3438079652,41005,1639,6,28,1468,109.0,72186.0,53,72080,56.0,106.0,2936.0,144160.0,52.429,1360.0,4
3438079652,168298634,1639,41005,6,27,1416,107.0,72186.0,53,72080,54.0,106.0,2832.0,144160.0,52.444,1360.0,4
3438079652,168298634,1639,41005,6,27,1416,106.0,70824.0,52,70720,54.0,104.0,2832.0,141440.0,52.444,1360.0,4
168298634,3438079652,41005,1639,6,27,1416,105.0,69462.0,51,69360,54.0,102.0,2832.0,138720.0,52.444,1360.0,4
3438079652,168298634,1639,41005,6,26,1364,103.0,69462.0,51,69360,52.0,102.0,2728.0,138720.0,52.462,1360.0,4
3438079652,168298634,1639,41005,6,26,1364,102.0,68100.0,50,68000,52.0,100.0,2728.0,136000.0,52.462,1360.0,4
168298634,3438079652,41005,1639,6,26,1364,101.0,66738.0,49,66640,52.0,98.0,2728.0,133280.0,52.462,1360.0,4
3438079652,168298634,1639,41005,6,25,1312,99.0,66738.0,49,66640,50.0,98.0,2624.0,133280.0,52.48,1360.0,4
3438079652,168298634,1639,41005,6,25,1312,98.0,65376.0,48,65280,50.0,96.0,2624.0,130560.0,52.48,1360.0,4
168298634,3438079652,41005,1639,6,25,1312,97.0,64014.0,47,63920,50.0,94.0,2624.0,127840.0,52.48,1360.0,4
3438079652,168298634,1401,39486,6,27,1416,104.0,68100.0,50,68000,54.0,100.0,2832.0,136000.0,52.444,1360.0,4
168298634,3438079652,39486,1401,6,27,1416,103.0,66738.0,49,66640,54.0,98.0,2832.0,133280.0,52.444,1360.0,4
3438079652,168298634,1639,41005,6,38,1976,149.0,99426.0,73,99280,76.0,146.0,3952.0,198560.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,38,1976,148.0,98064.0,72,97920,76.0,144.0,3952.0,195840.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,38,1976,147.0,96702.0,71,96560,76.0,142.0,3952.0,193120.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,37,1924,145.0,96702.0,71,96560,74.0,142.0,3848.0,193120.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,37,1924,144.0,95340.0,70,95200,74.0,140.0,3848.0,190400.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,37,1924,143.0,93978.0,69,93840,74.0,138.0,3848.0,187680.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,36,1872,141.0,93978.0,69,93840,72.0,138.0,3744.0,187680.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,36,1872,140.0,92616.0,68,92480,72.0,136.0,3744.0,184960.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,36,1872,139.0,91254.0,67,91120,72.0,134.0,3744.0,182240.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,35,1820,137.0,91254.0,67,91120,70.0,134.0,3640.0,182240.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,35,1820,136.0,89892.0,66,89760,70.0,132.0,3640.0,179520.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,35,1820,135.0,88530.0,65,88400,70.0,130.0,3640.0,176800.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,34,1768,133.0,88530.0,65,88400,68.0,130.0,3536.0,176800.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,34,1768,132.0,87168.0,64,87040,68.0,128.0,3536.0,174080.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,34,1768,131.0,85806.0,63,85680,68.0,126.0,3536.0,171360.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,33,1716,129.0,85806.0,63,85680,66.0,126.0,3432.0,171360.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,33,1716,128.0,84444.0,62,84320,66.0,124.0,3432.0,168640.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,33,1716,127.0,83082.0,61,82960,66.0,122.0,3432.0,165920.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,32,1664,125.0,83082.0,61,82960,64.0,122.0,3328.0,165920.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,32,1664,124.0,81720.0,60,81600,64.0,120.0,3328.0,163200.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,32,1664,123.0,80358.0,59,80240,64.0,118.0,3328.0,160480.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,31,1612,121.0,80358.0,59,80240,62.0,118.0,3224.0,160480.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,31,1612,120.0,78996.0,58,78880,62.0,116.0,3224.0,157760.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,31,1612,119.0,77634.0,57,77520,62.0,114.0,3224.0,155040.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,30,1560,117.0,77634.0,57,77520,60.0,114.0,3120.0,155040.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,30,1560,116.0,76272.0,56,76160,60.0,112.0,3120.0,152320.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,30,1560,115.0,74910.0,55,74800,60.0,110.0,3120.0,149600.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,29,1508,113.0,74910.0,55,74800,58.0,110.0,3016.0,149600.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,29,1508,112.0,73548.0,54,73440,58.0,108.0,3016.0,146880.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,29,1508,111.0,72186.0,53,72080,58.0,106.0,3016.0,144160.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,28,1456,109.0,72186.0,53,72080,56.0,106.0,2912.0,144160.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,28,1456,108.0,70824.0,52,70720,56.0,104.0,2912.0,141440.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,28,1456,107.0,69462.0,51,69360,56.0,102.0,2912.0,138720.0,52.0,1360.0,4
3438079652,168298634,1401,39486,6,31,1612,117.0,74910.0,55,74800,62.0,110.0,3224.0,149600.0,52.0,1360.0,4
168298634,3438079652,39486,1401,6,31,1612,116.0,73548.0,54,73440,62.0,108.0,3224.0,146880.0,52.0,1360.0,4
3438079652,168298634,1401,39486,6,30,1560,114.0,73548.0,54,73440,60.0,108.0,3120.0,146880.0,52.0,1360.0,4
168298634,3438079652,39486,1401,6,30,1560,113.0,72186.0,53,72080,60.0,106.0,3120.0,144160.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,40,2080,159.0,107598.0,79,107440,80.0,158.0,4160.0,214880.0,52.0,1360.0,4
3438079652,168298634,1639,41005,6,40,2080,158.0,106236.0,78,106080,80.0,156.0,4160.0,212160.0,52.0,1360.0,4
168298634,3438079652,41005,1639,6,40,2080,157.0,104874.0,77,104720,80.0,154.0,4160.0,209440.0,52.0,1360.0,4
